招聘信息id,求职者id,匹配度
1482195359529828368,1470307844552261632,0.6447038206867205
1482194903420239882,1470203287771938816,0.6446626306666667
1539817715076825088,1469967882053091328,0.6446626306666667
1540226891166908416,1470203287771938816,0.6446626306666667
1540226891166908416,1469967882053091328,0.6446626306666667
1631112859897430016,1631126636327993344,0.6446534984789796
1524956737134788608,1461648125990141952,0.644651463044964
1482185135683141633,1461648125990141952,0.644567508093535
1482185135674753033,1461648125990141952,0.644567508093535
1482184521620258817,1461666278635864064,0.644470568383491
1482184364296110086,1461666278635864064,0.644470568383491
1540226891166908418,1461666278635864064,0.6443279100307097
1482196338832703503,1631126636327993344,0.6443179511427339
1524992426459136003,1467790182290948096,0.6443056657483777
1482191860389773326,1470309366568714240,0.6442665478499002
1522855604975173633,1461648125990141952,0.6441834122699105
1565240659105939457,1461666278635864064,0.6441690816829482
1482194903416045577,1461648125990141952,0.6441269163809524
1523853950648975361,1470960841070346240,0.6439887072721144
1523853950648975361,1470307844552261632,0.6439887072721144
1482184521620258821,1468149322909614080,0.6438821606351284
1482185135683141632,1461648125990141952,0.643703692213163
1482185135674753032,1461648125990141952,0.643703692213163
1482193656365580292,1461666278635864064,0.6437024576036037
1482193656365580295,1461666278635864064,0.6437024576036037
1482196338832703489,1461666278635864064,0.6437024576036037
1482195512215076874,1461666278635864064,0.6437024576036037
1482196338832703488,1461666278635864064,0.6437024576036037
1482193656365580294,1461666278635864064,0.6437024576036037
1482191731536560128,1461666278635864064,0.6437024576036037
1482193475133898753,1461666278635864064,0.6437024576036037
1482193475133898755,1461666278635864064,0.6437024576036037
1493061872331653120,1470313042016337920,0.6435894883761267
1539817715076825088,1469241606338117632,0.6433584369084737
1567747885691437056,1461601893229920256,0.6433580651147218
1482194394982514690,1461648125990141952,0.6432622719737603
1482185135670558725,1461601893229920256,0.6432548961100782
1541254101239726081,1523993408442597376,0.6432341672432432
1541254101239726080,1631135062105915392,0.643228585706507
1482195175148224521,1461648125990141952,0.6432215431123132
1482195175148224520,1461648125990141952,0.6432215431123132
1604731457065058306,1468114577727291392,0.6431473626505552
1559731106432024576,1461666278635864064,0.6431150095477862
1522088865735770113,1463081637842649088,0.6428665006824009
1482194903428628490,1461601893229920256,0.6427725145182032
1523853950648975361,1631126636327993344,0.6425911254710586
1482191940312236047,1470309366568714240,0.6423853288368073
1527491662840987648,1461648125990141952,0.6423186806805812
1539817715076825088,1461614384609624064,0.6423171268525554
1482185001901621252,1461666278635864064,0.6422739941801803
1482192126040211457,1468108701696131072,0.6421225322779558
1482192126040211458,1468108701696131072,0.6421225322779558
1519614182868254720,1461666278635864064,0.6420863064442068
1524992426459136003,1470960841070346240,0.6420737507052672
1482183292638855168,1461648125990141952,0.642048912185045
1482183292634660864,1461648125990141952,0.642048912185045
1539456406367895553,1467790182290948096,0.6420371577622714
1539449854449811456,1463081637842649088,0.6418955453278993
1539456406367895552,1463081637842649088,0.6418955453278993
1482194903420239882,1461659304984707072,0.6418057038198198
1540226891166908416,1461659304984707072,0.6418057038198198
1539817715076825088,1461659304984707072,0.6418057038198198
1604731457065058306,1472869555029278720,0.6417188992271318
1482194903420239882,1469233133072285696,0.6414915342544864
1524992426459136001,1470309366568714240,0.6413064261661799
1524992426459136002,1461666278635864064,0.641197994463015
1482194903420239883,1469233133072285696,0.6410137111401701
1524956737138982912,1467790182290948096,0.6409165286593188
1524992426459136003,1468149322909614080,0.6409040037388078
1482185001897426944,1461666278635864064,0.6408455307567568
1482192126044405768,1461666278635864064,0.6408455307567568
1631112859897430016,1476408366162116608,0.6408455307567568
1482185001897426945,1461666278635864064,0.6408455307567568
1482192126044405769,1461666278635864064,0.6408455307567568
1482194903420239883,1631135062105915392,0.6408294741613147
1482196338836897804,1470960841070346240,0.6407783420090489
1482196338836897802,1470960841070346240,0.6407783420090489
1482196280712232985,1470960841070346240,0.6407783420090489
1482196280712232987,1470960841070346240,0.6407783420090489
1524992426459136001,1467790182290948096,0.640774569094338
1482196338836897804,1469885228783894528,0.6407553977037254
1482196280712232985,1469885228783894528,0.6407553977037254
1482196338836897802,1469885228783894528,0.6407553977037254
1482196280712232987,1469885228783894528,0.6407553977037254
1482194903428628490,1468108701696131072,0.6407393257006394
1482195512210882569,1645422304206913536,0.6405909770625731
1482195175148224520,1645422304206913536,0.6405515668799198
1482195175148224521,1645422304206913536,0.6405515668799198
1482195175144030215,1467790027760205824,0.6404537033920543
1482195175144030213,1467790027760205824,0.6404537033920543
1482194903424434203,1461666278635864064,0.6404171659997385
1482191940312236047,1645422304206913536,0.6404106901560224
1539817715076825088,1473478366115004416,0.6402461877288794
1539456406367895553,1461534785997504512,0.6402221509333333
1482195512215076867,1461534785997504512,0.6402221509333333
1539817715076825088,1469233133072285696,0.6402057588226141
1556545875319324672,1461666278635864064,0.6400627354415531
1551507309048496128,1461666278635864064,0.6399787777148126
1523853950653169664,1463081637842649088,0.6399405579118066
1541254101239726080,1468079045689344000,0.6398847357561006
1482194903420239882,1649711597649788928,0.6398626538941622
1605028222985175041,1461648125990141952,0.6398350401132415
1541254101239726080,1470316546227306496,0.6397386075497319
1482195359525634048,1461663453243637760,0.6396459591768012
1493062136493113344,1470313042016337920,0.639567307362308
1482192126040211464,1461648125990141952,0.6395261557399825
1482196280712232975,1461648125990141952,0.6394316468820662
1552975408276832256,1461666278635864064,0.6394170673333334
1482191731540754436,1461666278635864064,0.6394170673333334
1557673013896413184,1461666278635864064,0.6394170673333334
1482192055261331463,1461666278635864064,0.6394170673333334
1482195175148224537,1461666278635864064,0.6394170673333334
1482194903428628488,1461666278635864064,0.6394170673333334
1482185135674753031,1461666278635864064,0.6394170673333334
1482194394978320384,1461666278635864064,0.6394170673333334
1482192055261331466,1461666278635864064,0.6394170673333334
1482185135683141635,1461666278635864064,0.6394170673333334
1482185135678947332,1461666278635864064,0.6394170673333334
1482185135674753024,1461666278635864064,0.6394170673333334
1482194190791213066,1461666278635864064,0.6394170673333334
1482192956965388291,1461666278635864064,0.6394170673333334
1561971141940215808,1461666278635864064,0.6394170673333334
1482196087983964181,1461666278635864064,0.6394170673333334
1482194903428628485,1461666278635864064,0.6394170673333334
1482195512219271169,1461666278635864064,0.6394170673333334
1482185135674753027,1461666278635864064,0.6394170673333334
1482196338836897796,1461666278635864064,0.6394170673333334
1482194190791213057,1461666278635864064,0.6394170673333334
1482185135683141641,1461666278635864064,0.6394170673333334
1482185135674753030,1461666278635864064,0.6394170673333334
1482192989357998090,1461666278635864064,0.6394170673333334
1482195175148224536,1461666278635864064,0.6394170673333334
1482192956965388313,1461666278635864064,0.6394170673333334
1482185135683141643,1461666278635864064,0.6394170673333334
1482192055261331465,1461666278635864064,0.6394170673333334
1482192491158568978,1461666278635864064,0.6394170673333334
1482195175148224533,1461666278635864064,0.6394170673333334
1555102215444758528,1461666278635864064,0.6394170673333334
1482185072454008845,1461666278635864064,0.6394170673333334
1482185135678947328,1461666278635864064,0.6394170673333334
1482184690793316354,1461666278635864064,0.6394170673333334
1531164623888318465,1461666278635864064,0.6394170673333334
1482194394982514692,1461666278635864064,0.6394170673333334
1482192126010851328,1461666278635864064,0.6394170673333334
1482196280712232979,1461666278635864064,0.6394170673333334
1482194394978320385,1461666278635864064,0.6394170673333334
1482185135683141642,1461666278635864064,0.6394170673333334
1482185135674753029,1461666278635864064,0.6394170673333334
1482185135678947329,1461666278635864064,0.6394170673333334
1482185135683141636,1461666278635864064,0.6394170673333334
1572850247007338496,1461666278635864064,0.6394170673333334
1482194190787018752,1461666278635864064,0.6394170673333334
1482192055265525761,1461666278635864064,0.6394170673333334
1482185135678947333,1461666278635864064,0.6394170673333334
1482191731536560133,1461666278635864064,0.6394170673333334
1482192989353803789,1461666278635864064,0.6394170673333334
1482195175148224532,1461666278635864064,0.6394170673333334
1482192055257137167,1461666278635864064,0.6394170673333334
1482185263349366788,1461666278635864064,0.6394170673333334
1482195175144030226,1461648125990141952,0.6391649504509156
1482195359529828368,1470309366568714240,0.6390188953513818
1482194903424434217,1470960841070346240,0.6389404044215619
1482194903424434218,1470960841070346240,0.6389404044215619
1631112859897430016,1467790027760205824,0.6389107854898939
1482194903420239882,1470316546227306496,0.6388617877801532
1482194288887595015,1461648125990141952,0.6388272872269469
1482194288887595014,1461648125990141952,0.6388272872269469
1482194288887595013,1461648125990141952,0.6388272872269469
1542028331946475520,1461534785997504512,0.63879368750991
1566973716963917824,1461648125990141952,0.6387471433524972
1482196338836897804,1631126636327993344,0.6387321002342876
1482196338836897802,1631126636327993344,0.6387321002342876
1482196280712232987,1631126636327993344,0.6387321002342876
1482196280712232985,1631126636327993344,0.6387321002342876
1570688591800172544,1461666278635864064,0.6387125201730387
1547872363733975041,1466004681011625984,0.6387001555686276
1539456406367895554,1470307844552261632,0.6386830342511086
1523505369165463552,1463081637842649088,0.6386356468739138
1482184521620258821,1463081637842649088,0.638571593358737
1482192126040211466,1461648125990141952,0.6384734989440213
1631112859897430016,1645422304206913536,0.638460301045183
1482192491154374656,1461648125990141952,0.6383943783160916
1524956737138982912,1461601893229920256,0.6383630541371625
1482194903420239882,1469241606338117632,0.6383496237009489
1567747885687242752,1645422304206913536,0.6383437473957069
1482185263353561097,1461648125990141952,0.6382307522754336
1482185263353561096,1461648125990141952,0.6382307522754336
1482185135670558725,1463081637842649088,0.6381090219028701
1567747885691437056,1468149322909614080,0.6380896079244347
1482192055257137152,1470960841070346240,0.6379928801840113
1482196148411301888,1461666278635864064,0.63798860390991
1482196148411301898,1461666278635864064,0.63798860390991
1482192055257137161,1461666278635864064,0.63798860390991
1482192055257137162,1461666278635864064,0.63798860390991
1482196148411301889,1461666278635864064,0.63798860390991
1482196148411301897,1461666278635864064,0.63798860390991
1528930787796320257,1461614384609624064,0.6379002480445812
1482196148411301899,1461648125990141952,0.6378569507010394
1522855604975173632,1461666278635864064,0.6376985266335495
1517417343414829056,1582598236647063552,0.6376308666618768
1482191940312236047,1467790027760205824,0.6375683455055631
1599949951281004544,1461666278635864064,0.6375562187513044
1523505369165463552,1470307844552261632,0.6375369297851268
1482196338832703503,1468149322909614080,0.6374331458835633
1482194288883400704,1461648125990141952,0.6373968862488489
1482195175144030218,1461648125990141952,0.6372454031650283
1604731457065058306,1469233133072285696,0.637148003225967
1604731457065058306,1470316546227306496,0.6370600206763355
1523505369161269249,1463081637842649088,0.6369677555252553
1526753815716560896,1461666278635864064,0.6369342441055522
1482194903428628490,1470307844552261632,0.6368226980734151
1523505369161269249,1468108701696131072,0.6367250379615436
1482185135670558725,1470309366568714240,0.6367155575483906
1539456406367895552,1645422304206913536,0.6366343593365462
1539449854449811456,1645422304206913536,0.6366343593365462
1482196148415496210,1461666278635864064,0.6365601404864866
1482185072449814530,1461666278635864064,0.6365601404864866
1482191731540754440,1461666278635864064,0.6365601404864866
1482191731540754438,1461666278635864064,0.6365601404864866
1482185072449814531,1461666278635864064,0.6365601404864866
1482195175148224521,1467790182290948096,0.636473412733042
1482195175148224520,1467790182290948096,0.636473412733042
1523853950648975361,1645422304206913536,0.6364681585399085
1507240146381176832,1471049670871613440,0.636459291438563
1567747885691437056,1463081637842649088,0.6364490765736536
1482192055257137152,1461648125990141952,0.6363734045028379
1482194457225986062,1461648125990141952,0.6362570108324465
1482194457225986061,1461648125990141952,0.6362570108324465
1507240146381176832,1467792600214929408,0.6361961862445943
1482194903428628481,1631126636327993344,0.6360759252888506
1482191860389773323,1461648125990141952,0.6360053014233942
1523853950653169664,1467790027760205824,0.6359695444237171
1482194288883400705,1461648125990141952,0.6359413464963464
1482195175148224520,1461534785997504512,0.635936760663063
1482195175148224521,1461534785997504512,0.635936760663063
1523505369165463552,1461601893229920256,0.6358967219008205
1482194903424434217,1467790182290948096,0.6357882970981256
1482194903424434218,1467790182290948096,0.6357882970981256
1482191940308041732,1461666278635864064,0.6357565171823403
1482194903428628490,1467790027760205824,0.6357259227211502
1482196280712232985,1645422304206913536,0.6357259227211502
1482196338836897802,1645422304206913536,0.6357259227211502
1482196280712232987,1645422304206913536,0.6357259227211502
1482196338836897804,1645422304206913536,0.6357259227211502
1604731457065058306,1469241606338117632,0.6357195398025436
1604731457065058306,1631135062105915392,0.6357195398025436
1482185135670558724,1463081637842649088,0.6356852220645012
1482185135670558723,1463081637842649088,0.6356852220645012
1493061952556105728,1467792600214929408,0.6356798614941974
1482191940312236047,1468149322909614080,0.6356776409586007
1539456406367895554,1645422304206913536,0.6355566867737572
1482195512215076867,1463081637842649088,0.6354859645414774
1482185135670558723,1467790027760205824,0.6353890541720948
1482185135670558724,1467790027760205824,0.6353890541720948
1482194903428628481,1645422304206913536,0.6353504553132416
1523505369161269249,1470309366568714240,0.6352965745381202
1493061952556105728,1470313042016337920,0.6352844078708728
1540226891166908416,1631135062105915392,0.6351904356130949
1482185001905815556,1461666278635864064,0.6351316770630632
1482185072454008832,1461666278635864064,0.6351316770630632
1482194394978320396,1461666278635864064,0.6351316770630632
1482194903424434194,1461666278635864064,0.6351316770630632
1482185072454008834,1461666278635864064,0.6351316770630632
1482195175148224551,1461666278635864064,0.6351316770630632
1482192126036017153,1461666278635864064,0.6351316770630632
1482185263349366784,1461666278635864064,0.6351316770630632
1482185001901621256,1461666278635864064,0.6351316770630632
1482192491158568960,1461666278635864064,0.6351316770630632
1482183390655545344,1461666278635864064,0.6351316770630632
1482185001910009857,1461666278635864064,0.6351316770630632
1482185072454008835,1461666278635864064,0.6351316770630632
1482192126015045643,1461666278635864064,0.6351316770630632
1539449854449811457,1461666278635864064,0.6351316770630632
1482194903424434196,1461666278635864064,0.6351316770630632
1482194394978320397,1461666278635864064,0.6351316770630632
1482183390655545345,1461666278635864064,0.6351316770630632
1482185072454008833,1461666278635864064,0.6351316770630632
1482192491158568961,1461666278635864064,0.6351316770630632
1482194903424434217,1645422304206913536,0.6350013969657771
1482194903424434218,1645422304206913536,0.6350013969657771
1534374988734398465,1461648125990141952,0.6349045000479109
1482185135670558725,1467790182290948096,0.634863305122934
1482194288887595016,1463081637842649088,0.634818421027027
1482194903428628490,1467790182290948096,0.6348124015474333
1526834259040534528,1495664524416647168,0.634806827013715
1541254101239726080,1630818546172952576,0.6347479730135779
1523505369165463552,1467790027760205824,0.6346877010809782
1482194903420239883,1630818546172952576,0.6345485150104784
1523853950653169664,1467790182290948096,0.6345410810002937
1523853950653169664,1470307844552261632,0.6345410810002937
1482194903424434192,1461666278635864064,0.6345353918190844
1524992426459136001,1461534785997504512,0.6345082972396396
1524992426459136000,1461534785997504512,0.6345082972396396
1524992426459136003,1461534785997504512,0.6345082972396396
1531566491487567873,1461666278635864064,0.6343844148652054
1541254101239726080,1469241606338117632,0.6343501306666667
1523505369161269249,1645422304206913536,0.6343380513434017
1482195175144030215,1461648125990141952,0.634321667215558
1482195175144030213,1461648125990141952,0.634321667215558
1524956737138982912,1468108701696131072,0.6343189341375716
1567747885691437056,1467790027760205824,0.6340249376818545
1524992426459136001,1631126636327993344,0.6340176139264001
1482191731536560134,1461666278635864064,0.6340091423250999
1482191731540754433,1461666278635864064,0.6340091423250999
1524992426459136001,1461601893229920256,0.633964072860039
1493061952556105728,1599636587363303424,0.6338341945862704
1524992426459136000,1467790027760205824,0.6337746089956553
1526834259040534528,1469885228783894528,0.6337596628132055
1523853950648975361,1468108701696131072,0.6336879006666666
1482184364296110082,1461648125990141952,0.6335109434000225
1482184364296110081,1461648125990141952,0.6335109434000225
1482194288887595016,1468108701696131072,0.6335004424850635
1482195359529828368,1463081637842649088,0.6334353734923943
1493061872331653120,1599636587363303424,0.6334286457958822
1631112859897430016,1461601893229920256,0.6333890440743062
1523853950653169664,1631126636327993344,0.6333890440743062
1482194903428628490,1470960841070346240,0.6333861763198532
1482191860389773319,1461666278635864064,0.6331490332636331
1539449854449811456,1461534785997504512,0.6330798338162162
1482184521620258821,1461534785997504512,0.6330798338162162
1539456406367895552,1461534785997504512,0.6330798338162162
1523505369161269249,1461534785997504512,0.6330798338162162
1524956737138982912,1631126636327993344,0.6329865734565687
1539456406367895554,1468108701696131072,0.632906569027067
1631112859985510400,1470960841070346240,0.6328603585223388
1631112859985510400,1461601893229920256,0.6328131955308028
1572850247011532800,1461666278635864064,0.6327261423625657
1506179537359208461,1461648125990141952,0.6325072930573519
1585550146098298880,1461666278635864064,0.6324363193405957
1523853950648975361,1467790182290948096,0.6324170259393606
1482194903424434187,1461666278635864064,0.6322747502162163
1482195175148224554,1461666278635864064,0.6322747502162163
1482193475133898758,1461666278635864064,0.6322747502162163
1482194903424434220,1461666278635864064,0.6322747502162163
1482193475133898757,1461666278635864064,0.6322747502162163
1482193772577161219,1461666278635864064,0.6322747502162163
1482194903424434186,1461666278635864064,0.6322747502162163
1482193772577161217,1461666278635864064,0.6322747502162163
1482192989353803800,1461666278635864064,0.6322747502162163
1482192956965388302,1461666278635864064,0.6322747502162163
1482191940312236041,1461666278635864064,0.6322747502162163
1482192989353803797,1461666278635864064,0.6322747502162163
1482192956965388299,1461666278635864064,0.6322747502162163
1547141682221416448,1469222105404014592,0.6322146323783784
1547141682221416448,1467792600214929408,0.6322146323783784
1522786179546742785,1461666278635864064,0.632211407777718
1570688591800172545,1461648125990141952,0.6320801499075347
1482195512210882569,1467790027760205824,0.6318672448102662
1482191940308041736,1461666278635864064,0.6318507857782772
1482194903424434217,1461648125990141952,0.6318074037498668
1482194903424434218,1461648125990141952,0.6318074037498668
1493062136493113344,1599636587363303424,0.6317865972730545
1539456406367895553,1467790027760205824,0.6316873247356648
1482195512215076867,1470309366568714240,0.6316067994192509
1482195512215076867,1468108701696131072,0.6316067994192509
1602499965781934080,1461648125990141952,0.6315604285333335
1547141682221416448,1470370854457180160,0.6315004006666667
1547141682221416448,1469967882053091328,0.6315004006666667
1604731457065058306,1630818546172952576,0.6314341495322733
1523853950653169665,1463081637842649088,0.6312648767040724
1539456406367895553,1463081637842649088,0.6312006396764838
1523853950648975360,1461666278635864064,0.6310725957824476
1482196338832703503,1467790182290948096,0.6310708130125027
1482195512210882569,1463081637842649088,0.630978008146202
1482194903428628490,1463081637842649088,0.630967180162693
1526834259040534528,1530030540420415488,0.6309235788997826
1482194457225986050,1461666278635864064,0.6307998798846848
1482194394978320394,1461666278635864064,0.6307998798846848
1482196338832703494,1461666278635864064,0.6307998798846848
1565544666676461569,1461666278635864064,0.6307998798846848
1482192311994679296,1461666278635864064,0.6307998798846848
1482194457225986048,1461666278635864064,0.6307998798846848
1482192126015045640,1461666278635864064,0.6307998798846848
1522855604975173635,1461666278635864064,0.6307600572371485
1482195359525634048,1461648125990141952,0.6306340861561718
1482194288887595018,1463081637842649088,0.6304184477662851
1482194288887595017,1463081637842649088,0.6304184477662851
1524992426459136000,1470960841070346240,0.630404325186967
1482196338832703503,1470960841070346240,0.630350491804959
1523505369165463552,1631126636327993344,0.6303196822833663
1524956737130594304,1461666278635864064,0.6303144431892144
1547141682221416448,1470203287771938816,0.6302889065581531
1541254101239726081,1466004681011625984,0.6302206939999999
1482193772577161223,1630884821167374336,0.630139255965403
1482192783140847617,1630884821167374336,0.630139255965403
1482192783140847616,1630884821167374336,0.630139255965403
1482193772577161224,1630884821167374336,0.630139255965403
1574931491241197569,1461666278635864064,0.6300122873661801
1569585390216675328,1461666278635864064,0.6300122873661801
1604731457065058306,1468079045689344000,0.6300056861088499
1482195175148224520,1631126636327993344,0.630002816382854
1482195175148224521,1631126636327993344,0.630002816382854
1482183390651351040,1463081637842649088,0.629974272622103
1523505369165463552,1470309366568714240,0.6299551722874192
1539817715076825088,1649711597649788928,0.6298895489288794
1482195359529828368,1470960841070346240,0.6298037696728662
1567747885691437056,1470307844552261632,0.6297395474115843
1631112859985510400,1468108701696131072,0.6296871202437524
1547141682221416448,1468114577727291392,0.6295746748464414
1482196280712232985,1467790182290948096,0.6295712448366677
1482196338836897802,1467790182290948096,0.6295712448366677
1482196338836897804,1467790182290948096,0.6295712448366677
1482196280712232987,1467790182290948096,0.6295712448366677
1522088865735770113,1631126636327993344,0.6295142299726396
1524992426459136000,1467790182290948096,0.6294892187253851
1528570603106336768,1470309366568714240,0.6294786594329048
1524992426459136003,1470307844552261632,0.6294786594329048
1482194903428628490,1631126636327993344,0.6294347249915279
1482196148415496193,1461666278635864064,0.6294300559437924
1517417343414829056,1468148406491938816,0.6293013145980046
1482195359525634048,1631126636327993344,0.6292619041700688
1526834259040534528,1461663453243637760,0.62918964692416
1603244028852305920,1461648125990141952,0.6290950578070218
1482196087983964173,1461666278635864064,0.6290829409392427
1523505369165463552,1645422304206913536,0.6290801250505242
1534029960224833537,1461648125990141952,0.6290604285333334
1522786179546742786,1461648125990141952,0.6290604285333334
1482195175144030210,1461648125990141952,0.6290604285333334
1531566491487567873,1461648125990141952,0.6290604285333334
1522855604975173634,1461648125990141952,0.6290604285333334
1564534693704105985,1461666278635864064,0.6290604285333334
1564534693704105984,1461666278635864064,0.6290604285333334
1517417343414829056,1599636587363303424,0.629037927063063
1482195359529828368,1467790027760205824,0.6289922348937055
1542028331946475520,1467790182290948096,0.6289758617635435
1517417343414829056,1462717242717372416,0.6288576091555704
1517417343414829056,1470313042016337920,0.6288576091555704
1482194457225986077,1461666278635864064,0.6288183650159636
1482194457230180353,1461666278635864064,0.6288183650159636
1541254101239726080,1461614384609624064,0.6287698455603604
1482185135670558725,1470960841070346240,0.6287346047031444
1482195512215076868,1461648125990141952,0.6286779490824214
1482194288887595018,1468108701696131072,0.6286315787243175
1482194288887595017,1468108701696131072,0.6286315787243175
1482193409270743043,1461666278635864064,0.6285227602828419
1522786179546742784,1461666278635864064,0.6283597800274864
1482184521620258821,1645422304206913536,0.6283035202055838
1482183390651351040,1468108701696131072,0.6281790118609095
1482185135674753034,1461648125990141952,0.6281504568891723
1482185135683141634,1461648125990141952,0.6281504568891723
1539456406367895554,1468149322909614080,0.6281468345583512
1547141682221416448,1479478335108153344,0.628146211423018
1547141682221416448,1630818546172952576,0.628146211423018
1523853950653169665,1470307844552261632,0.6281168077978793
1523505369161269249,1468149322909614080,0.6281104453424603
1493061952556105728,1469222105404014592,0.6281074497717055
1482194903420239882,1631135062105915392,0.6280946151004421
1541254101239726080,1463080366905622528,0.6278741026790812
1631112859897430016,1467790182290948096,0.6277169727730972
1482194903428628490,1645422304206913536,0.6275473983401201
1523853950653169665,1467790182290948096,0.6274987833255175
1482195175144030213,1467790182290948096,0.627459622807446
1482195175144030215,1467790182290948096,0.627459622807446
1482192783140847619,1461666278635864064,0.6274584917256121
1526834259040534528,1468149322909614080,0.6274558345941621
1493061872331653120,1469222105404014592,0.6273819820409049
1482194051863281665,1461648125990141952,0.6273169316827525
1482194903416045590,1461648125990141952,0.6272074499570908
1631112859985510400,1470307844552261632,0.6271465048286451
1523853950653169665,1461601893229920256,0.6271245083412553
1482184690797510659,1461648125990141952,0.6270021393697512
1631112859897430016,1468108701696131072,0.6269728884649753
1524956737138982912,1645422304206913536,0.626806705454439
1482184521620258821,1631126636327993344,0.6267989884924835
1547872363733975041,1599636587363303424,0.6267220518000169
1482196338836897807,1461666278635864064,0.6265604285333335
1482196280712232990,1461666278635864064,0.6265604285333335
1482196338836897806,1461666278635864064,0.6265604285333335
1482196280712232989,1461666278635864064,0.6265604285333335
1482191940312236047,1470960841070346240,0.6265094975367661
1482192491158568971,1461648125990141952,0.626448344952381
1522088865735770112,1461666278635864064,0.6264422999857573
1523505369161269249,1470235062837575680,0.6264114769426982
1482194903420239882,1473478366115004416,0.6264035940900902
1482194903420239883,1473478366115004416,0.6264035940900902
1482191860385579013,1461666278635864064,0.6262880999614082
1482191860389773312,1461666278635864064,0.6262880999614082
1561676702764105729,1461666278635864064,0.6262695868940387
1482185135670558725,1468108701696131072,0.6262370410122702
1482192126040211457,1470960841070346240,0.6262278133468697
1482192126040211458,1470960841070346240,0.6262278133468697
1482192126010851334,1461648125990141952,0.6262035016864865
1482192956965388290,1461648125990141952,0.6261873048997608
1482192989353803788,1461648125990141952,0.6261873048997608
1522088865735770113,1468108701696131072,0.6261450234346319
1482194288887595016,1470309366568714240,0.6260686370373231
1567747885687242752,1461648125990141952,0.626000809513839
1482195512210882569,1467790182290948096,0.6259706641169285
1541254101239726081,1467792600214929408,0.6259353037297297
1604731457065058304,1461648125990141952,0.6256233169114762
1524992426459136003,1631126636327993344,0.6255018940090782
1539456406367895554,1631126636327993344,0.6254978798635854
1482192126040211458,1470309366568714240,0.6254616740531717
1482192126040211457,1470309366568714240,0.6254616740531717
1539456406367895553,1468149322909614080,0.6253933671367797
1482194051863281666,1461648125990141952,0.6253827457054354
1482188020961640455,1461666278635864064,0.62533303270435
1482185488751263755,1461666278635864064,0.62533303270435
1547141682221416448,1468110505502703616,0.6252892845761712
1524992426459136000,1470309366568714240,0.6252773272925207
1482185135670558725,1645422304206913536,0.6252497892576361
1524956737138982913,1461666278635864064,0.625238313148718
1482195512210882569,1470960841070346240,0.6252005625758722
1482194903424434217,1468149322909614080,0.6251376961254771
1482194903424434218,1468149322909614080,0.6251376961254771
1482195512210882569,1461648125990141952,0.625102466077138
1482192126048600072,1461530285551255552,0.6249733682551711
1482192126048600071,1461530285551255552,0.6249733682551711
1539456406367895553,1631126636327993344,0.6249221512934549
1572850247011532801,1461666278635864064,0.6249196072381245
1629824814967554048,1461666278635864064,0.6248320196188731
1482195359529828368,1631126636327993344,0.624795601354484
1547872363733975041,1467797054184095744,0.6247406666088764
1482192055257137152,1469885228783894528,0.6246893850255897
1539456406367895554,1467790182290948096,0.6246520488073876
1539456406367895554,1470960841070346240,0.6245756759997926
1523853950653169664,1461601893229920256,0.6245281279458578
1493064955967176704,1469222105404014592,0.6245183395974966
1482193597322362883,1461648125990141952,0.6245049174903725
1493062136493113344,1469222105404014592,0.6244445963453883
1507239628787286016,1470313042016337920,0.624424934170225
1523505369161269249,1470960841070346240,0.6244212418317534
1482185135670558724,1469877468583297024,0.6244026509399926
1482185135670558723,1469877468583297024,0.6244026509399926
1524956737138982912,1468149322909614080,0.6243604216120177
1604731457065058306,1470370854457180160,0.6242918324151562
1547872363733975041,1470313042016337920,0.624119612225725
1482192126040211457,1467790027760205824,0.6240332106297483
1482192126040211458,1467790027760205824,0.6240332106297483
1522088865735770113,1468149322909614080,0.6240023282994968
1547872363733975041,1470316546227306496,0.6239765011899757
1523505369165463552,1467790182290948096,0.6239762397815616
1547872363733975041,1469173034668654592,0.6239474856001878
1482194903420239883,1470370854457180160,0.6239176851914715
1506179537359208449,1461648125990141952,0.6237113722239117
1482196087983964163,1461666278635864064,0.6236575627675677
1482195512215076879,1461666278635864064,0.6236575627675677
1482196087979769860,1461666278635864064,0.6236575627675677
1482185263353561095,1461666278635864064,0.6236575627675677
1482195512215076881,1461666278635864064,0.6236575627675677
1482194394978320387,1461666278635864064,0.6236575627675677
1482196087979769856,1461666278635864064,0.6236575627675677
1482195175144030215,1630852451164880896,0.6235829363316466
1482195175144030213,1630852451164880896,0.6235829363316466
1482191940308041730,1461666278635864064,0.6235604786285108
1482194288887595017,1461601893229920256,0.6234553429329579
1482194288887595018,1461601893229920256,0.6234553429329579
1482185135670558723,1645422304206913536,0.6232864895618108
1482185135670558724,1645422304206913536,0.6232864895618108
1482185135670558724,1468149322909614080,0.6231397728975258
1482185135670558723,1468149322909614080,0.6231397728975258
1540226891166908416,1469241606338117632,0.623120567308494
1542028331946475520,1463081637842649088,0.6231205549845636
1482194903420239883,1468079045689344000,0.6229464893489232
1507240146381176832,1470313042016337920,0.6229453449126608
1482192126010851329,1461648125990141952,0.6229142147427028
1482194903420239883,1467789372454731776,0.6227847208686407
1605028222989369344,1461648125990141952,0.6227737398841131
1482195359529828361,1461666278635864064,0.6227421303315969
1482192055257137152,1495664524416647168,0.6226389140474018
1482183390651351040,1631126636327993344,0.6225659563884858
