招聘信息id,求职者id,匹配度,岗位数量
1523505369161269249,1468147138121826304,0.5605273311770793,0
1482192055257137152,1470235062837575680,0.5604755910776766,0
1522088865735770113,1470235062837575680,0.5604275194475811,0
1482194903428628490,1469193231341322240,0.5603963717524775,0
1482192126040211457,1469193231341322240,0.5602414479359076,0
1482192126040211458,1469193231341322240,0.5602414479359076,0
1486232195864592384,1467797054184095744,0.5602237023658228,0
1539456406367895553,1469193231341322240,0.5602207112759421,0
1524956737138982912,1461666278635864064,0.5601868461453511,0
1604731457065058306,1463081637842649088,0.5601841495322732,0
1604731457065058306,1468149322909614080,0.5601841495322732,0
1482192989353803788,1461666278635864064,0.5601825358133378,0
1482192956965388290,1461666278635864064,0.5601825358133378,0
1486233809081991168,1468148406491938816,0.5601805767850773,0
1482192055257137152,1469877468583297024,0.5601009384129007,0
1482194903424434217,1498147738557218816,0.5600728830078384,0
1482194903424434218,1498147738557218816,0.5600728830078384,0
1482194903428628490,1471800130456911872,0.560024022884162,0
1482191860389773326,1498147738557218816,0.559987578923552,0
1486232539046739968,1467792600214929408,0.5599202763289488,0
1524992426459136000,1495664524416647168,0.5599129965323073,0
1547141682217222144,1582598236647063552,0.5597764450741961,0
1567747885691437056,1469193231341322240,0.5597751357479941,0
1523853950653169665,1469877468583297024,0.5597438729999444,0
1482185135683141633,1630884821167374336,0.5597358652002552,0
1482185135674753033,1630884821167374336,0.5597358652002552,0
1482191860389773326,1461666278635864064,0.5597212842039345,0
1482194903416045577,1541793867911790592,0.5596697707469257,0
1540226891166908416,1463081637842649088,0.5596550453428246,0
1547141682217222144,1466004681011625984,0.55947813381693,0
1491294465468530688,1468110505502703616,0.5592688138435135,0
1482195359529828368,1468147138121826304,0.5592415073483739,0
1542028331946475520,1506565365747023872,0.5591543251869671,0
1467758677749530624,1599636587363303424,0.5590322063168788,0
1486232892102279168,1467792600214929408,0.5589730044193779,0
1541254101239726081,1469967882053091328,0.558970694,0
1539817715076825089,1461534785997504512,0.558970694,0
1540226891166908417,1461534785997504512,0.558970694,0
1541254101239726081,1467797054184095744,0.558970694,0
1541254101239726081,1471049670871613440,0.558970694,0
1541254101239726081,1469173034668654592,0.558970694,0
1541254101239726081,1461659304984707072,0.558970694,0
1541254101239726081,1470203287771938816,0.558970694,0
1631112859897430016,1498147738557218816,0.5589532064991958,0
1482194288887595016,1471800130456911872,0.5589281868967122,0
1482194903428628490,1506565365747023872,0.5588811871789086,0
1631112859897430016,1468779175124008960,0.5588500350555561,0
1486232195864592384,1468148406491938816,0.5587952389423992,0
1604731457065058306,1470307844552261632,0.5587556861088498,0
1604731457065058306,1461663453243637760,0.5587556861088498,0
1524992426459136003,1470309548341460992,0.5585416741747996,0
1567747885691437056,1469877468583297024,0.558503608304635,0
1539449854449811456,1630852451164880896,0.5584158176218016,0
1539456406367895552,1630852451164880896,0.5584158176218016,0
1482194051863281666,1541793867911790592,0.5584089367145776,0
1493062136493113344,1470316546227306496,0.5583597643311262,0
1482183448507580421,1503675724379324416,0.5582688202881386,0
1482183448507580417,1503675724379324416,0.5582688202881386,0
1523505369165463552,1506565365747023872,0.5581239863056637,0
1493064955967176704,1630818546172952576,0.558112601906414,0
1523853950653169665,1469193231341322240,0.5580972858888908,0
1482191860389773325,1461666278635864064,0.5580105209369369,0
1482195512215076868,1461666278635864064,0.5580105209369369,0
1631112859897430016,1468147138121826304,0.5579962061594466,0
1482195512210882569,1468147138121826304,0.5579390095916157,0
1523853950653169665,1470235062837575680,0.5579006409019858,0
1482192311994679300,1461530285551255552,0.5578104285333334,0
1482191940312236037,1461530285551255552,0.5578104285333334,0
1482191940312236044,1461530285551255552,0.5578104285333334,0
1482195512215076885,1461530285551255552,0.5578104285333334,0
1482185263353561088,1461530285551255552,0.5578104285333334,0
1482192783140847621,1461530285551255552,0.5578104285333334,0
1482185263349366791,1461530285551255552,0.5578104285333334,0
1482194903424434208,1461530285551255552,0.5578104285333334,0
1482195175144030209,1461530285551255552,0.5578104285333334,0
1482191940312236043,1461530285551255552,0.5578104285333334,0
1539456406367895553,1468147138121826304,0.5578079445413489,0
1482196338832703503,1630884821167374336,0.5577958375538776,0
1482195175144030213,1469193231341322240,0.5577957647375088,0
1482195175144030215,1469193231341322240,0.5577957647375088,0
1500742356255768576,1471049670871613440,0.5577353037039898,0
1482185135683141632,1630884821167374336,0.5576905507792032,0
1482185135674753032,1630884821167374336,0.5576905507792032,0
1500742356255768576,1466004681011625984,0.5576761039099098,0
1539456406367895553,1530030540420415488,0.5576246851960011,0
1470933264645619712,1469222105404014592,0.5576113820167579,0
1482185135670558723,1470235062837575680,0.5576022713886202,0
1482185135670558724,1470235062837575680,0.5576022713886202,0
1470933264645619712,1467792600214929408,0.5575124248983596,0
1482185135670558725,1630852451164880896,0.5574846047031444,0
1479020791432609792,1599636587363303424,0.5574649042790892,0
1486231371935514624,1468148406491938816,0.5574531696013594,0
1482194903424434219,1541793867911790592,0.557449455452983,0
1482194903420239883,1470960841070346240,0.5574103430426168,0
1486232195864592384,1473478366115004416,0.5573667755189758,0
1494561403477032960,1582598236647063552,0.5573358086003816,0
1604731457065058306,1470309366568714240,0.5573272226854264,0
1482195175144030215,1461666278635864064,0.5572174081297954,0
1482195175144030213,1461666278635864064,0.5572174081297954,0
1482192491158568974,1470311341238648832,0.5572149508559732,0
1482196338832703503,1468147138121826304,0.5570853072068528,0
1478265482669850624,1469222105404014592,0.5567117117192699,0
1539449854449811456,1468779175124008960,0.5566598674168167,0
1539456406367895552,1468779175124008960,0.5566598674168167,0
1491294465468530688,1471049670871613440,0.5566407137962109,0
1631112859985510400,1461666278635864064,0.5564934918666667,0
1482194903424434217,1469193231341322240,0.5564535822107436,0
1482194903424434218,1469193231341322240,0.5564535822107436,0
1482195175148224550,1461530285551255552,0.5563819651099099,0
1482192311990484993,1541793867911790592,0.5562548268138607,0
1482195175144030215,1468147138121826304,0.556209622807446,0
1482195175144030213,1468147138121826304,0.556209622807446,0
1631112859985510400,1630852451164880896,0.5561881531097774,0
1486231371935514624,1469222105404014592,0.5561686666353693,0
1482194903428628490,1498147738557218816,0.5560876462337244,0
1505817661383245824,1582598236647063552,0.5560596430214579,0
1539456406367895552,1498147738557218816,0.556047104551061,0
1539449854449811456,1498147738557218816,0.556047104551061,0
1500742356255768576,1582598236647063552,0.5559571072863244,0
1486232195864592384,1469173034668654592,0.5559383120955524,0
1493064955967176704,1461659304984707072,0.5559374242479495,0
1493064955967176704,1470203287771938816,0.5559374242479495,0
1482192055257137166,1541793867911790592,0.5559081341189615,0
1547141682221416448,1469233133072285696,0.5559048925585587,0
1482194288883400705,1541793867911790592,0.5558697059760708,0
1478265482669850624,1467792600214929408,0.5557716886498749,0
1482191860389773325,1541793867911790592,0.5557316712688247,0
1482192989353803788,1541793867911790592,0.5556819214492335,0
1482192956965388290,1541793867911790592,0.5556819214492335,0
1493062136493113344,1649711597649788928,0.5556744884127758,0
1482196280712232985,1541793867911790592,0.5556287968839201,0
1482196338836897802,1541793867911790592,0.5556287968839201,0
1482196338836897804,1541793867911790592,0.5556287968839201,0
1482196280712232987,1541793867911790592,0.5556287968839201,0
1482192491158568974,1541793867911790592,0.5555499305383494,0
1482195512215076867,1498147738557218816,0.5554959404447205,0
1524992426459136000,1468147138121826304,0.5554557907159442,0
1539456406367895554,1530030540420415488,0.5554473537352473,0
1522088865735770113,1469885228783894528,0.5553750979296296,0
1567747885691437056,1495664524416647168,0.555352195344227,0
1482192956965388288,1630884821167374336,0.5553437563529452,0
1482192989353803786,1630884821167374336,0.5553437563529452,0
1524992426459136000,1530030540420415488,0.5553252749623347,0
1486234200884510720,1469173034668654592,0.5552987178783156,0
1522088865735770113,1469193231341322240,0.5551604001767942,0
1631112859897430016,1506565365747023872,0.555004603158058,0
1482195512210882569,1506565365747023872,0.5549865494303099,0
1482192126040211458,1468147138121826304,0.5549778133468698,0
1482192126040211457,1468147138121826304,0.5549778133468698,0
1527491662840987649,1461530285551255552,0.5549535016864865,0
1494560895295160320,1467797054184095744,0.5548885066766007,0
1526834259040534528,1630852451164880896,0.554887859877028,0
1547872363733975041,1461659304984707072,0.5548766261568627,0
1482194288887595017,1471800130456911872,0.5548708004294238,0
1482194288887595018,1471800130456911872,0.5548708004294238,0
1482195359525634048,1469877468583297024,0.5548465350872477,0
1482194457225986058,1471283827795165184,0.5548072350714548,0
1482196338832703503,1498147738557218816,0.55474228993013,0
1523505369165463552,1469877468583297024,0.5547415590042325,0
1539456406367895554,1469877468583297024,0.5547331220235356,0
1542028331946475520,1630852451164880896,0.5547274818314105,0
1494560895295160320,1467792600214929408,0.5545550810495876,0
1547141682221416448,1469241606338117632,0.5544764291351352,0
1482196280712232987,1461666278635864064,0.5544282694747947,0
1482196338836897802,1461666278635864064,0.5544282694747947,0
1482196280712232985,1461666278635864064,0.5544282694747947,0
1482196338836897804,1461666278635864064,0.5544282694747947,0
1526834259040534528,1468143289352978432,0.5543968972604116,0
1482192126040211466,1470311341238648832,0.5543324258351178,0
1539456406367895554,1468147138121826304,0.5543164039956174,0
1517417343414829056,1461614384609624064,0.5542822203555704,0
1482192126040211458,1461666278635864064,0.554145781469388,0
1482192126040211457,1461666278635864064,0.554145781469388,0
1491294465468530688,1599636587363303424,0.5539651664099099,0
1491293872620437504,1599636587363303424,0.5539651664099099,0
1491293872620437504,1479478335108153344,0.5539203345169095,0
1486234200884510720,1479478335108153344,0.5537891667175594,0
1631112859985510400,1469885228783894528,0.5537884873102598,0
1524992426459136003,1498147738557218816,0.5537646680681253,0
1526834259040534528,1470677375170772992,0.5537586131768887,0
1482194288887595013,1541793867911790592,0.5537429597973632,0
1482194288887595014,1541793867911790592,0.5537429597973632,0
1482194288887595015,1541793867911790592,0.5537429597973632,0
1482196338832703503,1461666278635864064,0.5537301482333445,0
1482195175144030223,1461666278635864064,0.5537251306666667,0
1482195175144030218,1461666278635864064,0.5537251306666667,0
1482185135674753032,1461666278635864064,0.5537251306666667,0
1482184521620258819,1461666278635864064,0.5537251306666667,0
1482195175144030225,1461666278635864064,0.5537251306666667,0
1482185263349366787,1461666278635864064,0.5537251306666667,0
1482193597322362883,1461666278635864064,0.5537251306666667,0
1482185135683141633,1461666278635864064,0.5537251306666667,0
1482196338836897793,1461666278635864064,0.5537251306666667,0
1482184690797510659,1461666278635864064,0.5537251306666667,0
1482194288883400704,1461666278635864064,0.5537251306666667,0
1482194457225986068,1461666278635864064,0.5537251306666667,0
1482192491158568964,1461666278635864064,0.5537251306666667,0
1482196338836897792,1461666278635864064,0.5537251306666667,0
1482184521620258818,1461666278635864064,0.5537251306666667,0
1482194457225986067,1461666278635864064,0.5537251306666667,0
1482185135674753034,1461666278635864064,0.5537251306666667,0
1482194457225986058,1461666278635864064,0.5537251306666667,0
1482185135674753033,1461666278635864064,0.5537251306666667,0
1482194903416045577,1461666278635864064,0.5537251306666667,0
1482182764089442304,1461666278635864064,0.5537251306666667,0
1482185135683141634,1461666278635864064,0.5537251306666667,0
1482185135683141632,1461666278635864064,0.5537251306666667,0
1524956737138982912,1630884821167374336,0.5536827218687057,0
1482195512219271174,1461530285551255552,0.5535250382630631,0
1482195512219271173,1461530285551255552,0.5535250382630631,0
1467757644289802240,1599636587363303424,0.5534701664328765,0
1524992426459136001,1530030540420415488,0.5534664371775029,0
1482194903420239882,1463081637842649088,0.5534618911690519,0
1482194903420239882,1645422304206913536,0.5534058551510368,0
1482195512215076868,1470311341238648832,0.5533152266335852,0
1528570603106336768,1630884821167374336,0.5532819569529609,0
1547141682221416448,1468108701696131072,0.5532649350266216,0
1539456406367895553,1506565365747023872,0.5531913068877795,0
1482194903424434217,1562334736783900672,0.5531753627146067,0
1482194903424434218,1562334736783900672,0.5531753627146067,0
1524956737138982912,1469877468583297024,0.5530870852879151,0
1486233373226696704,1582598236647063552,0.5530750876663771,0
1482183390651351040,1470309548341460992,0.5530528985990407,0
1523505369165463552,1498147738557218816,0.5530512072721144,0
1547141682221416448,1645422304206913536,0.5530479657117117,0
1482194903420239883,1645422304206913536,0.5530304418573251,0
1482183292634660864,1554782002648055808,0.5529653387505107,0
1482183292638855168,1554782002648055808,0.5529653387505107,0
1482183390651351040,1495664524416647168,0.552951353952174,0
1482183390651351040,1630884821167374336,0.552941268052183,0
1467758425965461504,1599636587363303424,0.5529295760318262,0
1467758677749530624,1470313042016337920,0.5529276046292395,0
1567747885687242752,1463446413584236544,0.5529036317832157,0
1482192126040211456,1470311341238648832,0.5527490497278694,0
1479020791432609792,1469222105404014592,0.552697910806159,0
1631112859897430016,1541793867911790592,0.5526919669600883,0
1482192126040211457,1470309548341460992,0.5526662125318409,0
1482192126040211458,1470309548341460992,0.5526662125318409,0
1482192126040211464,1541793867911790592,0.5524104714546544,0
1493061872331653120,1461614384609624064,0.552377188085834,0
1547141682221416448,1463080366905622528,0.552333734,0
1547141682221416448,1470309366568714240,0.552333734,0
1482196087983964187,1461666278635864064,0.5522966672432433,0
1541254101239726080,1631126636327993344,0.552291085706507,0
1524992426459136001,1495664524416647168,0.5522391398885644,0
1482185263353561096,1630884821167374336,0.552106914673568,0
1482185263353561097,1630884821167374336,0.552106914673568,0
1523853950653169665,1469885228783894528,0.5520411836526441,0
1482194288887595016,1468147138121826304,0.5519617101904762,0
1482194903420239883,1468108701696131072,0.5519583474709066,0
1482194457225986061,1541793867911790592,0.5519515755729585,0
1482194457225986062,1541793867911790592,0.5519515755729585,0
1542028331946475520,1469885228783894528,0.5518705549845637,0
1482194903428628481,1470309548341460992,0.5518611206755338,0
1482185135670558725,1468147138121826304,0.5518611206755338,0
1541254101239726080,1468149322909614080,0.551849132108705,0
1547141682221416448,1469877468583297024,0.5518364716031982,0
1541254101239726081,1462717242717372416,0.5518283768828829,0
1541254101239726081,1479478335108153344,0.5518283768828829,0
1567747885687242752,1562334736783900672,0.5518099218621424,0
1523505369165463552,1461666278635864064,0.5517480618360573,0
1482194288887595017,1506565365747023872,0.5517466941561936,0
1482194288887595018,1506565365747023872,0.5517466941561936,0
1523505369161269249,1630852451164880896,0.5517427784083301,0
1482194903420239883,1470307844552261632,0.5516964893489231,0
1523853950648975361,1468147138121826304,0.5516884047950716,0
1547141682221416448,1467789372454731776,0.5516195022882883,0
1631112859985510400,1461648125990141952,0.5513350546967688,0
1486234200884510720,1462717242717372416,0.5513082224954327,0
1482192491158568971,1470311341238648832,0.5512192842821269,0
1493061872331653120,1469233133072285696,0.5511810034205005,0
1493061952556105728,1461614384609624064,0.5511355311774323,0
1547141682221416448,1495664524416647168,0.5511222398914865,0
1539456406367895554,1469193231341322240,0.5510961065959191,0
1467758677749530624,1469173034668654592,0.5509970363230603,0
1482195175148224520,1630884821167374336,0.5509036857132862,0
1482195175148224521,1630884821167374336,0.5509036857132862,0
1482194051863281665,1541793867911790592,0.5508213683494192,0
1482194394978320386,1630884821167374336,0.5507931183493312,0
1482192126010851329,1554782002648055808,0.5507714942687066,0
1486234664229273600,1468114577727291392,0.5507647993176984,0
1494561403477032960,1471049670871613440,0.5507134179744462,0
1482192055257137152,1468779175124008960,0.5506478786669164,0
1523505369161269249,1468779175124008960,0.5505915713455027,0
1482194903420239883,1470309366568714240,0.5505298840474832,0
1482185263349366787,1470311341238648832,0.5504805844204418,0
1524992426459136000,1470235062837575680,0.5504420915611402,0
1541254101239726080,1467790182290948096,0.5504206686852816,0
1467758677749530624,1468148406491938816,0.5503352537023006,0
1482195512215076867,1495664524416647168,0.5502850512966021,0
1534374988734398465,1541793867911790592,0.5501942804252677,0
1547141682221416448,1461659304984707072,0.5501910388648649,0
1547141682221416448,1472869555029278720,0.5501910388648649,0
1547141682221416448,1463081637842649088,0.5501910388648649,0
1467758677749530624,1469222105404014592,0.5500599436860901,0
1482195359525634048,1562334736783900672,0.5500193903166589,0
1507239628787286016,1473478366115004416,0.549974671027027,0
1482195359525634048,1470309548341460992,0.5499166060074613,0
1482195512215076867,1461666278635864064,0.5498734754029371,0
1482185135670558724,1463446413584236544,0.5498070302817424,0
1482185135670558723,1463446413584236544,0.5498070302817424,0
1613431494808829952,1650196555417911296,0.5497815551085217,0
1482191940312236047,1498147738557218816,0.5497742777963682,0
1493061872331653120,1469241606338117632,0.549752539997077,0
1524992426459136000,1469193231341322240,0.5497419370222505,0
1482196338836897793,1541793867911790592,0.5497322803056529,0
1482196338836897792,1541793867911790592,0.5497322803056529,0
1524992426459136003,1468779175124008960,0.5497077872818438,0
1539456406367895554,1506565365747023872,0.5496691841734368,0
1482191860389773326,1468779175124008960,0.5495490424158117,0
1482192126040211464,1461666278635864064,0.5494397403963964,0
1482193772577161224,1461666278635864064,0.5494397403963964,0
1482192783140847616,1461666278635864064,0.5494397403963964,0
1482192783140847617,1461666278635864064,0.5494397403963964,0
1482193772577161223,1461666278635864064,0.5494397403963964,0
1470933264645619712,1468148406491938816,0.5494200306747413,0
1467757644289802240,1468148406491938816,0.5493744326688479,0
1631112859897430016,1461666278635864064,0.5493511747495496,0
1493062136493113344,1461614384609624064,0.5492616200694438,0
1523505369161269249,1498147738557218816,0.5492109868446603,0
1542028331946475520,1530030540420415488,0.5490136281377168,0
1547141682221416448,1469885228783894528,0.5489795447563514,0
1482196338836897793,1630884821167374336,0.5489471479429848,0
1482196338836897792,1630884821167374336,0.5489471479429848,0
1482195512215076867,1469193231341322240,0.5489177322201098,0
1482194288887595016,1630852451164880896,0.5488810751863163,0
1524992426459136001,1461666278635864064,0.5488784397651547,0
1486231848324562944,1599636587363303424,0.5488587869011943,0
1526834259040534528,1541793867911790592,0.548853802709031,0
1541254101239726080,1470960841070346240,0.5488026667810395,0
1523853950653169665,1506565365747023872,0.5487987412935059,0
1547141682221416448,1468079045689344000,0.5487625754414415,0
1547141682221416448,1476408366162116608,0.5487625754414415,0
1526834259040534528,1469590908960899072,0.5487496040556818,0
1491294465468530688,1479478335108153344,0.5487053962161134,0
1470933264645619712,1582598236647063552,0.5486969416064233,0
1482194288887595016,1506565365747023872,0.5486720793332746,0
1482195359525634048,1470235062837575680,0.5486051067769602,0
1482195512215076867,1468147138121826304,0.5485566799395446,0
1494561403477032960,1479478335108153344,0.5485544898615754,0
1523505369161269249,1630884821167374336,0.5485249302579152,0
1507240146381176832,1469241606338117632,0.5484957620556788,0
1523505369165463552,1530030540420415488,0.548476127175211,0
1494561403477032960,1467792600214929408,0.5484495189262987,0
1547141682217222144,1468148406491938816,0.5484049472140091,0
1482194903420239883,1467790182290948096,0.5483822949212012,0
1486233373226696704,1468148406491938816,0.5483766927264961,0
1524992426459136000,1471800130456911872,0.548295815386022,0
1482196338836897802,1493072448155942912,0.5482671572210988,0
1482196280712232987,1493072448155942912,0.5482671572210988,0
1482196280712232985,1493072448155942912,0.5482671572210988,0
1482196338836897804,1493072448155942912,0.5482671572210988,0
1482194288887595018,1468147138121826304,0.5481903045384118,0
1482194288887595017,1468147138121826304,0.5481903045384118,0
1482185263349366787,1541793867911790592,0.5481602918177035,0
1482191940312236047,1468147138121826304,0.5481553383553407,0
1482195512210882569,1468183620412899328,0.5480616279222924,0
1493061952556105728,1470316546227306496,0.5480458249176208,0
1547141682217222144,1470313042016337920,0.5479154152977805,0
1523853950653169665,1498147738557218816,0.5478468746605778,0
1493066715620311040,1582598236647063552,0.5478330541529769,0
1539456406367895552,1461666278635864064,0.5478207284758686,0
1539449854449811456,1461666278635864064,0.5478207284758686,0
1482185135670558723,1506565365747023872,0.5477231936275486,0
1482185135670558724,1506565365747023872,0.5477231936275486,0
1524992426459136000,1506565365747023872,0.5475851647142934,0
1482196338832703503,1470309548341460992,0.547524894143001,0
1567747885687242752,1470235062837575680,0.5475227495044126,0
1493062136493113344,1469233133072285696,0.5475092713011047,0
1523505369165463552,1471800130456911872,0.5474084087747748,0
1482195868789637127,1630884821167374336,0.5473879351264064,0
1482195642796343297,1630884821167374336,0.5473879351264064,0
1539817715076825088,1461534785997504512,0.5473878971495496,0
1524992426459136001,1498147738557218816,0.5473119631303093,0
1631112859897430016,1469193231341322240,0.5472517126240685,0
1482194288887595016,1469877468583297024,0.5472247512528546,0
1486231371935514624,1466004681011625984,0.5471177441801802,0
1486234200884510720,1466004681011625984,0.5471177441801802,0
1486232195864592384,1466004681011625984,0.5471177441801802,0
1482194903428628481,1541793867911790592,0.547116494851604,0
1507240146381176832,1470309366568714240,0.5470843765790092,0
1486233809081991168,1582598236647063552,0.5470794826051997,0
1491294465468530688,1468148406491938816,0.5470230867587556,0
1547872363733975041,1470309366568714240,0.5469872880282262,0
1482196148411301899,1541793867911790592,0.5468972332161437,0
1517417343414829056,1649711597649788928,0.5468326851180207,0
1482185135670558725,1630884821167374336,0.5466385027368229,0
1524992426459136000,1461666278635864064,0.5465976585333334,0
1482194457225986062,1461666278635864064,0.5465828135495496,0
1482192055257137166,1461666278635864064,0.5465828135495496,0
1482195175144030226,1461666278635864064,0.5465828135495496,0
1482191860389773323,1461666278635864064,0.5465828135495496,0
1482184521620258823,1461666278635864064,0.5465828135495496,0
1482194457225986061,1461666278635864064,0.5465828135495496,0
1482194394978320386,1461666278635864064,0.5465828135495496,0
1482184690793316352,1461666278635864064,0.5465828135495496,0
1482194288883400704,1470311341238648832,0.5464319811349293,0
1479020791432609792,1470313042016337920,0.5463323989928894,0
1482192491154374656,1470311341238648832,0.5462334400488897,0
1493061952556105728,1469241606338117632,0.5462219078708728,0
1493062136493113344,1469241606338117632,0.5460808078776812,0
1523853950653169664,1506565365747023872,0.5460688530476191,0
1523853950653169664,1469885228783894528,0.5460688530476191,0
1567747885691437056,1461666278635864064,0.5460519453292156,0
1482195642796343297,1541793867911790592,0.5459686276680156,0
1482195868789637127,1541793867911790592,0.5459686276680156,0
1506179537359208450,1461666278635864064,0.5459396069237259,0
1567747885687242752,1468147138121826304,0.5459361303651195,0
1526834259040534528,1470021059326640128,0.5459014640929654,0
1482194288887595016,1530030540420415488,0.5458151524864278,0
1523853950653169665,1471800130456911872,0.5457902324627307,0
1482194457225986058,1630884821167374336,0.5457727220572784,0
1507239628787286016,1461659304984707072,0.5456892807567568,0
1517417343414829056,1468114577727291392,0.5456892807567568,0
1517417343414829056,1467789372454731776,0.5456892807567568,0
1482194903416045590,1630884821167374336,0.5456230004934093,0
1526834259040534528,1469242106395623424,0.5455053986514635,0
1482194288887595018,1630852451164880896,0.5454382686044195,0
1482194288887595017,1630852451164880896,0.5454382686044195,0
1486235368696184832,1468148406491938816,0.5453826491073435,0
1500736903807369216,1469222105404014592,0.5453578503429468,0
1526834259040534528,1469877468583297024,0.545321123668758,0
1493061952556105728,1468079045689344000,0.5452825718392075,0
1507240146381176832,1631135062105915392,0.5452747963678116,0
1559731106436218880,1461530285551255552,0.5452652456504504,0
1482192126040211466,1541793867911790592,0.5452097732430145,0
1486231371935514624,1469173034668654592,0.5451634766624076,0
1482195359529828368,1498147738557218816,0.5451552583952199,0
1539449854449811456,1469877468583297024,0.5450535197540397,0
1539456406367895552,1469877468583297024,0.5450535197540397,0
1482195175144030213,1562334736783900672,0.5450449248753295,0
1482195175144030215,1562334736783900672,0.5450449248753295,0
1523853950648975361,1630884821167374336,0.5450334909695638,0
1524956737138982912,1470309548341460992,0.5448818804654173,0
1482185135670558725,1469877468583297024,0.5448726980286978,0
1542733237841952768,1469222105404014592,0.544811774761365,0
1486234664229273600,1461614384609624064,0.544760114425967,0
1547872363733975041,1467790027760205824,0.5447162957105343,0
1482184690797510659,1541793867911790592,0.5447137108682832,0
1482195175144030225,1470311341238648832,0.5446875871030356,0
1482195175144030223,1470311341238648832,0.5446875871030356,0
1482194903428628490,1470235062837575680,0.5446716373027239,0
1482185263349366787,1630884821167374336,0.5446716373027239,0
1482192491158568971,1630884821167374336,0.5446067872417668,0
1482194903420239882,1470960841070346240,0.5445856736775863,0
1507238962652119040,1582598236647063552,0.5445780316222423,0
1486231371935514624,1462717242717372416,0.5445492880086614,0
1507238962652119040,1468148406491938816,0.5445119126053578,0
1493061872331653120,1468079045689344000,0.5444714742584311,0
1482192491154374656,1541793867911790592,0.5444335407951051,0
1482192491158568964,1550096565136392192,0.544430008340439,0
1486235368696184832,1467792600214929408,0.5444250638435135,0
1482194903428628481,1498147738557218816,0.5444129553132417,0
1486234200884510720,1468148406491938816,0.5443997802715359,0
1482184521620258821,1630884821167374336,0.5443769309948622,0
1482194288887595016,1469193231341322240,0.5443633606141455,0
1486234200884510720,1467797054184095744,0.5442958409924507,0
1482185135670558723,1470311341238648832,0.5442831357055864,0
1482185135670558724,1470311341238648832,0.5442831357055864,0
1507240146381176832,1630818546172952576,0.5442767593977474,0
1493061952556105728,1461659304984707072,0.5442608173333333,0
1493061952556105728,1470203287771938816,0.5442608173333333,0
1491313565926293504,1466004681011625984,0.5442608173333333,0
1493062136493113344,1473478366115004416,0.5442608173333333,0
1486234664229273600,1469967882053091328,0.5442608173333333,0
1493062136493113344,1470203287771938816,0.5442608173333333,0
1517417343414829056,1630818546172952576,0.5442608173333333,0
1493062136493113344,1461659304984707072,0.5442608173333333,0
1486232195864592384,1469222105404014592,0.5442608173333333,0
1491294465468530688,1466004681011625984,0.5442608173333333,0
1517417343414829056,1461659304984707072,0.5442608173333333,0
1493061872331653120,1461659304984707072,0.5442608173333333,0
1517417343414829056,1479478335108153344,0.5442608173333333,0
1493061952556105728,1473478366115004416,0.5442608173333333,0
1540226891166908416,1631126636327993344,0.5442529356130948,0
1467757644289802240,1470313042016337920,0.5441898273986817,0
1547141682217222144,1470316546227306496,0.5441225425777793,0
1522088865735770113,1506565365747023872,0.5440991174749418,0
1517417343414829056,1470960841070346240,0.5440804994258408,0
1482185135670558725,1461666278635864064,0.5440363724294845,0
1486231848324562944,1469222105404014592,0.5439968375358989,0
1555102215444758529,1630884821167374336,0.5439441619314084,0
1507240146381176832,1470316546227306496,0.5439336770432456,0
1524992426459136001,1630884821167374336,0.5439260102063818,0
1482195512215076867,1530030540420415488,0.5439230471977999,0
1482184521620258821,1461666278635864064,0.543905468302792,0
1482194288887595008,1503675724379324416,0.5437876096145622,0
1482194288883400706,1503675724379324416,0.5437876096145622,0
1523853950653169665,1495664524416647168,0.5437671312411971,0
1491293872620437504,1462717242717372416,0.5437451319417653,0
1567747885691437056,1470309548341460992,0.5437333332368235,0
1466286732872908800,1469222105404014592,0.5437143151953461,0
1482196338836897804,1468779175124008960,0.5436955172823177,0
1482196338836897802,1468779175124008960,0.5436955172823177,0
1482196280712232985,1468779175124008960,0.5436955172823177,0
1482196280712232987,1468779175124008960,0.5436955172823177,0
1507240146381176832,1463080366905622528,0.5436251979612897,0
1482184521620258821,1468779175124008960,0.543623494991798,0
1462672316990357504,1470313042016337920,0.5435959878551891,0
1467758425965461504,1470313042016337920,0.543570503290487,0
1500742356255768576,1468110505502703616,0.5435528233203217,0
1482194288887595017,1469193231341322240,0.5434895785727519,0
1482194288887595018,1469193231341322240,0.5434895785727519,0
1507240146381176832,1469233133072285696,0.543459338952275,0
1528570603106336768,1461648125990141952,0.5433684918666667,0
1542028331946475520,1461648125990141952,0.5433684918666667,0
1486231848324562944,1467792600214929408,0.5433521967519481,0
1541254101239726081,1467789372454731776,0.5433421826532175,0
1524992426459136001,1468147138121826304,0.5432304786552448,0
1482194288887595015,1554782002648055808,0.5431338287642842,0
1482194288887595013,1554782002648055808,0.5431338287642842,0
1482194288887595014,1554782002648055808,0.5431338287642842,0
1547141682217222144,1469233133072285696,0.5430810272619057,0
1482194288887595017,1530030540420415488,0.5430041126835135,0
1482194288887595018,1530030540420415488,0.5430041126835135,0
1500742356255768576,1462717242717372416,0.5429987498811985,0
1500742356255768576,1479478335108153344,0.5429987498811985,0
1482194288883400704,1541793867911790592,0.5429289229016117,0
1482194394982514690,1554782002648055808,0.5428850289152806,0
1517417343414829056,1472772112841310208,0.5428323539099099,0
