求职者id,招聘信息id,企业名称,满意度
1469173034668654592,1482196338832703503,阿里巴巴(中国)有限公司,0.6728272044192851
1468114577727291392,1482184521620258821,远成物流股份有限公司,0.6727665116724562
1467797054184095744,1523853950648975361,广州市汇聚支付电子科技有限公司,0.6727504468705446
1479478335108153344,1482185135670558723,同溢堂药业有限公司,0.6725017775064517
1479478335108153344,1482185135670558724,同溢堂药业有限公司,0.6725017775064517
1468110505502703616,1524956737138982912,广东迈科医学科技股份有限公司,0.672470177284596
1462717242717372416,1539456406367895553,扬州振扬信息科技有限公司,0.6724032689922979
1469967882053091328,1482194903420239883,广州华研文化传播有限公司,0.672275029969983
1469233133072285696,1482196280712232985,佰聆数据股份有限公司,0.6722414831709754
1469233133072285696,1482196338836897802,佰聆数据股份有限公司,0.6722414831709754
1469233133072285696,1482196338836897804,佰聆数据股份有限公司,0.6722414831709754
1469233133072285696,1482196280712232987,佰聆数据股份有限公司,0.6722414831709754
1468079045689344000,1482183390651351040,中经汇通电子商务有限公司,0.6721025356807588
1470316546227306496,1482195359529828368,广东省国际工程咨询有限公司,0.6720633372446981
1469967882053091328,1526834259040534528,广州市凝新信息科技有限公司,0.6720391689521505
1462717242717372416,1482194288887595016,广州市倍儿行科技有限公司,0.6719816024507433
1467797054184095744,1567747885687242752,广州粤烽泰卓贸易有限公司 ,0.6719245068159739
1472869555029278720,1482195512215076867,广东快乐种子科技有限公司,0.6718875890927924
1468110505502703616,1539456406367895553,扬州振扬信息科技有限公司,0.671856095015198
1468148406491938816,1524956737138982912,广东迈科医学科技股份有限公司,0.6718450557985546
1471049670871613440,1524992426459136001,尚阳科技股份有限公司,0.6717907708492747
1649711597649788928,1482188020961640456,深圳市云创得力数据有限公司,0.671751939722007
1649711597649788928,1482185488751263756,深圳市云创得力数据有限公司,0.671751939722007
1467797054184095744,1524992426459136003,尚阳科技股份有限公司,0.6717436030542783
1523993408442597376,1482194903420239882,广州华研文化传播有限公司,0.6717290778901199
1523993408442597376,1482194903420239883,广州华研文化传播有限公司,0.6714400463904151
1649711597649788928,1482192126040211464,恒峰信息技术有限公司,0.6712515023206429
1631135062105915392,1482192055257137152,联通(广东)产业互联网有限公司,0.6712302938758057
1468110505502703616,1482194903428628490,广州昌钰文化有限公司,0.6711776014770774
1469967882053091328,1482195512215076867,广东快乐种子科技有限公司,0.6708714417113795
1462717242717372416,1482194288887595018,广州市倍儿行科技有限公司,0.6707874336608389
1462717242717372416,1482194288887595017,广州市倍儿行科技有限公司,0.6707874336608389
1461534785997504512,1482194903428628483,广州大江运营管理有限公司,0.6707585021404622
1461534785997504512,1482194903428628482,广州大江运营管理有限公司,0.6707585021404622
1467790027760205824,1482185135670558725,腾讯音乐娱乐科技(深圳)有限公司,0.6705284161717558
1473478366115004416,1482185135670558725,腾讯音乐娱乐科技(深圳)有限公司,0.6704750100060223
1468148406491938816,1523505369165463552,广州六度共识科技有限公司,0.6704735278269679
1461534785997504512,1482188020965834758,深圳市高古科技有限公司,0.6703182946493499
1461534785997504512,1482185488755458060,深圳市高古科技有限公司,0.6703182946493499
1461534785997504512,1482188020965834757,深圳市高古科技有限公司,0.6703182946493499
1461534785997504512,1482185488755458059,深圳市高古科技有限公司,0.6703182946493499
1471049670871613440,1482195175148224520,广西金数盾信息科技有限公司,0.6703091391968908
1471049670871613440,1482195175148224521,广西金数盾信息科技有限公司,0.6703091391968908
1467789372454731776,1482195359529828368,广东省国际工程咨询有限公司,0.6702829826004312
1649711597649788928,1482192491158568971,广州影子数据信息科技有限公司,0.670279644701241
1469967882053091328,1482191860389773326,三福服饰有限公司,0.670264308164717
1461534785997504512,1482192491158568973,广州影子数据信息科技有限公司,0.6698760806903394
1468108701696131072,1482195175144030213,广州百田信息科技有限公司,0.6698318279795493
1468108701696131072,1482195175144030215,广州百田信息科技有限公司,0.6698318279795493
1469173034668654592,1567747885687242752,广州粤烽泰卓贸易有限公司 ,0.6697980571522255
1468114577727291392,1482195512210882569,广东联邦车网科技股份有限公司,0.6697635920739596
1471049670871613440,1482192126040211458,荟才环球企业咨询(北京)有限公司,0.6697329523961423
1471049670871613440,1482192126040211457,荟才环球企业咨询(北京)有限公司,0.6697329523961423
1467797054184095744,1524956737138982912,广东迈科医学科技股份有限公司,0.6697154014541078
1461659304984707072,1482185135670558723,同溢堂药业有限公司,0.6696587715722012
1461659304984707072,1482185135670558724,同溢堂药业有限公司,0.6696587715722012
1461534785997504512,1482195512219271173,广东爱富兰建设有限公司,0.6696492548095624
1461534785997504512,1482195512219271174,广东爱富兰建设有限公司,0.6696492548095624
1479478335108153344,1524956737138982912,广东迈科医学科技股份有限公司,0.6696328177468304
1649711597649788928,1482194903416045590,广州金菇棒电子商务有限公司,0.6695518772424356
1461534785997504512,1482183292634660864,中科云瑞(沈阳)大数据科技有限公司,0.6694214794840899
1461534785997504512,1482183292638855168,中科云瑞(沈阳)大数据科技有限公司,0.6694214794840899
1468079045689344000,1482194903424434218,广州多泽信息技术有限公司,0.6693872407287296
1468079045689344000,1482194903424434217,广州多泽信息技术有限公司,0.6693872407287296
1468110505502703616,1542028331946475520,京易无忧（广东）电子商务有限公司,0.6693129006666666
1469222105404014592,1540226891166908416,北京优品尚兴科技有限公司广州分公司,0.6692654677705184
1479478335108153344,1522088865735770113,广州棒谷科技股份有限公司,0.6691753262150457
1649711597649788928,1523853950648975361,广州市汇聚支付电子科技有限公司,0.6689346146381832
1469967882053091328,1482195175148224520,广西金数盾信息科技有限公司,0.6689103089408291
1469967882053091328,1482195175148224521,广西金数盾信息科技有限公司,0.6689103089408291
1649711597649788928,1482194190791213064,广州市莱克斯顿服饰有限公司,0.6688536895194301
1630818546172952576,1482184521620258821,远成物流股份有限公司,0.6685450582454395
1476408366162116608,1482195175144030213,广州百田信息科技有限公司,0.6683924980686253
1476408366162116608,1482195175144030215,广州百田信息科技有限公司,0.6683924980686253
1461648125990141952,1482194903428628485,广州创显科教股份有限公司,0.668378519080487
1462717242717372416,1539456406367895554,扬州振扬信息科技有限公司,0.6682668606405856
1469173034668654592,1523505369165463552,广州六度共识科技有限公司,0.6681946633254315
1462717242717372416,1524956737138982912,广东迈科医学科技股份有限公司,0.6681738064980911
1461648125990141952,1482184690793316354,有米科技股份有限公司,0.6681121452049549
1479478335108153344,1524992426459136001,尚阳科技股份有限公司,0.6680184069292295
1649711597649788928,1555102215444758529,佛山市格来德小家电有限公司,0.6678726048238661
1461648125990141952,1482192126010851332,精硕科技(北京)股份有限公司,0.6677617783793812
1461648125990141952,1482192126010851333,精硕科技(北京)股份有限公司,0.6677617783793812
1468148406491938816,1524992426459136000,尚阳科技股份有限公司,0.6676401830300358
1462717242717372416,1523505369161269249,广州六度共识科技有限公司,0.6675325972786419
1631135062105915392,1482195512210882569,广东联邦车网科技股份有限公司,0.6675151866834814
1649711597649788928,1482185263349366787,索芙特易购网络科技有限公司,0.6672946120174643
1649711597649788928,1482194394982514690,广州若羽臣科技股份有限公司,0.6671815260009367
1471049670871613440,1524956737138982912,广东迈科医学科技股份有限公司,0.6671719908666355
1461648125990141952,1482195359529828360,广东星辉天拓互动娱乐有限公司,0.6671471051160873
1469967882053091328,1482196280712232987,佰聆数据股份有限公司,0.6671096787967341
1469967882053091328,1482196338836897804,佰聆数据股份有限公司,0.6671096787967341
1469967882053091328,1482196338836897802,佰聆数据股份有限公司,0.6671096787967341
1469967882053091328,1482196280712232985,佰聆数据股份有限公司,0.6671096787967341
1461648125990141952,1482195868789637127,福建新时颖电子商务有限公司,0.6671061767993557
1461648125990141952,1482195642796343297,福建新时颖电子商务有限公司,0.6671061767993557
1468114577727291392,1482196338836897804,佰聆数据股份有限公司,0.6670767533516782
1468114577727291392,1482196280712232987,佰聆数据股份有限公司,0.6670767533516782
1468114577727291392,1482196338836897802,佰聆数据股份有限公司,0.6670767533516782
1468114577727291392,1482196280712232985,佰聆数据股份有限公司,0.6670767533516782
1469967882053091328,1524992426459136003,尚阳科技股份有限公司,0.667019786902767
1461534785997504512,1482196087983964179,餐道信息科技有限公司,0.6669444275917804
1462717242717372416,1482194903428628490,广州昌钰文化有限公司,0.6669402154814814
1462717242717372416,1482192126040211458,荟才环球企业咨询(北京)有限公司,0.6668968313150613
1462717242717372416,1482192126040211457,荟才环球企业咨询(北京)有限公司,0.6668968313150613
1461648125990141952,1482192491158568960,广州有柴网络科技有限公司,0.6666506048016656
1461648125990141952,1482192491158568961,广州有柴网络科技有限公司,0.6666506048016656
1471049670871613440,1482194903428628490,广州昌钰文化有限公司,0.6666135211966207
1469222105404014592,1482194903420239882,广州华研文化传播有限公司,0.6665314194943879
1649711597649788928,1482195175144030226,广州爱韵生物科技有限公司,0.6664314269636143
1470203287771938816,1482194903428628490,广州昌钰文化有限公司,0.6664212738798798
1469222105404014592,1482194903420239883,广州华研文化传播有限公司,0.6663507748070724
1649711597649788928,1482194288887595013,广州市高富信息科技有限公司,0.6663384706806564
1649711597649788928,1482194288887595015,广州市高富信息科技有限公司,0.6663384706806564
1649711597649788928,1482194288887595014,广州市高富信息科技有限公司,0.6663384706806564
1468148406491938816,1482192126040211457,荟才环球企业咨询(北京)有限公司,0.6663344432564391
1468148406491938816,1482192126040211458,荟才环球企业咨询(北京)有限公司,0.6663344432564391
1649711597649788928,1482184364296110081,浙江三合通信科技有限公司,0.666187606343773
1649711597649788928,1482184364296110082,浙江三合通信科技有限公司,0.666187606343773
1468110505502703616,1522088865735770113,广州棒谷科技股份有限公司,0.666161142212055
1470316546227306496,1482183390651351040,中经汇通电子商务有限公司,0.6660700587570296
1469173034668654592,1523853950648975361,广州市汇聚支付电子科技有限公司,0.6660407115962516
1468148406491938816,1523853950653169664,广州市汇聚支付电子科技有限公司,0.6657392491847954
1468110505502703616,1528570603106336768,广州市森能投资管理有限公司,0.6656823259810632
1462717242717372416,1528570603106336768,广州市森能投资管理有限公司,0.6656823259810632
1461534785997504512,1482195359529828357,广东壹健康科技有限公司,0.6656272150571079
1461534785997504512,1482195359529828358,广东壹健康科技有限公司,0.6656272150571079
1470203287771938816,1523853950648975361,广州市汇聚支付电子科技有限公司,0.6654428404853789
1461534785997504512,1482193772577161221,广州市缨格轮贸易有限公司,0.6654394955332247
1461534785997504512,1482193772577161220,广州市缨格轮贸易有限公司,0.6654394955332247
1463080366905622528,1482184521620258821,远成物流股份有限公司,0.6654176908710171
1461534785997504512,1482196280708038656,北京京东尚科信息技术有限公司,0.6653999599691118
1461534785997504512,1482196280712232960,北京京东尚科信息技术有限公司,0.6653999599691118
1469241606338117632,1482184521620258821,远成物流股份有限公司,0.6653444229003987
1468110505502703616,1567747885691437056,广州粤烽泰卓贸易有限公司 ,0.6653124802232101
1649711597649788928,1482194457225986061,广州欧博化妆品有限公司,0.665217651588157
1649711597649788928,1482194457225986062,广州欧博化妆品有限公司,0.665217651588157
1467797054184095744,1523505369161269249,广州六度共识科技有限公司,0.6651730437143072
1461534785997504512,1482192491158568974,广州影子数据信息科技有限公司,0.6651189259471953
1468148406491938816,1539817715076825088,广东科慧信息服务股份有限公司,0.6650900008643658
1631135062105915392,1482184521620258821,远成物流股份有限公司,0.6649761697350931
1469241606338117632,1482194903424434218,广州多泽信息技术有限公司,0.6649756015776471
1469241606338117632,1482194903424434217,广州多泽信息技术有限公司,0.6649756015776471
1468110505502703616,1524992426459136001,尚阳科技股份有限公司,0.6649463324399704
1471049670871613440,1482195359525634048,广东易积网络股份有限公司,0.664926579093688
1463081637842649088,1482195175144030215,广州百田信息科技有限公司,0.6646812804798179
1463081637842649088,1482195175144030213,广州百田信息科技有限公司,0.6646812804798179
1469173034668654592,1482185135670558724,同溢堂药业有限公司,0.6646542005970876
1469173034668654592,1482185135670558723,同溢堂药业有限公司,0.6646542005970876
1649711597649788928,1482193597322362883,广州思德医疗科技有限公司,0.6645931473353974
1649711597649788928,1482196338836897793,阿里巴巴(中国)有限公司,0.6644370506782497
1649711597649788928,1482196338836897792,阿里巴巴(中国)有限公司,0.6644370506782497
1599636587363303424,1526834259040534528,广州市凝新信息科技有限公司,0.6644072814977048
1469173034668654592,1567747885691437056,广州粤烽泰卓贸易有限公司 ,0.6643252060251325
1649711597649788928,1482194903420239873,广州嘉检医学检测有限公司,0.6642716247538774
1471049670871613440,1526834259040534528,广州市凝新信息科技有限公司,0.6642072127321114
1470316546227306496,1482194903424434218,广州多泽信息技术有限公司,0.6641506544644069
1470316546227306496,1482194903424434217,广州多泽信息技术有限公司,0.6641506544644069
1479478335108153344,1482194903424434217,广州多泽信息技术有限公司,0.6641228734120413
1479478335108153344,1482194903424434218,广州多泽信息技术有限公司,0.6641228734120413
1470370854457180160,1482195359529828368,广东省国际工程咨询有限公司,0.6638608896934396
1468110505502703616,1523505369161269249,广州六度共识科技有限公司,0.6637317025466355
1479478335108153344,1523505369165463552,广州六度共识科技有限公司,0.6635910689532937
1472772112841310208,1482195359529828368,广东省国际工程咨询有限公司,0.6635233771309431
1461648125990141952,1482194903428628487,广州创必承信息科技有限公司,0.6634612614131016
1461648125990141952,1482194903428628486,广州创必承信息科技有限公司,0.6634612614131016
1649711597649788928,1482196338836897804,佰聆数据股份有限公司,0.6633656066592815
1649711597649788928,1482196280712232985,佰聆数据股份有限公司,0.6633656066592815
1649711597649788928,1482196338836897802,佰聆数据股份有限公司,0.6633656066592815
1649711597649788928,1482196280712232987,佰聆数据股份有限公司,0.6633656066592815
1468110505502703616,1539456406367895554,扬州振扬信息科技有限公司,0.6633622032381057
1469173034668654592,1523853950653169664,广州市汇聚支付电子科技有限公司,0.6632151976476429
1461601893229920256,1482196280712232985,佰聆数据股份有限公司,0.6631689384499084
1461601893229920256,1482196280712232987,佰聆数据股份有限公司,0.6631689384499084
1461601893229920256,1482196338836897804,佰聆数据股份有限公司,0.6631689384499084
1461601893229920256,1482196338836897802,佰聆数据股份有限公司,0.6631689384499084
1470203287771938816,1482192126040211458,荟才环球企业咨询(北京)有限公司,0.6631526060315283
1470203287771938816,1482192126040211457,荟才环球企业咨询(北京)有限公司,0.6631526060315283
1469173034668654592,1539456406367895553,扬州振扬信息科技有限公司,0.6631373061234478
1461648125990141952,1482191860389773312,上海融文商务咨询有限公司,0.6630636566397802
1461648125990141952,1482191860385579013,上海融文商务咨询有限公司,0.6630636566397802
1630818546172952576,1482192055257137152,联通(广东)产业互联网有限公司,0.663054590103211
1470960841070346240,1482185135670558725,腾讯音乐娱乐科技(深圳)有限公司,0.6629445853063076
1467797054184095744,1482185135670558723,同溢堂药业有限公司,0.6628780502809521
1467797054184095744,1482185135670558724,同溢堂药业有限公司,0.6628780502809521
1461648125990141952,1482194394978320388,广州诗悦网络科技有限公司,0.6628663672080222
1461648125990141952,1482194394978320389,广州诗悦网络科技有限公司,0.6628663672080222
1461659304984707072,1482195512210882569,广东联邦车网科技股份有限公司,0.6628621401423032
1461534785997504512,1482192491158568962,广州游佐网络科技有限公司,0.6628440078162788
1461534785997504512,1482192491158568963,广州游佐网络科技有限公司,0.6628440078162788
1582598236647063552,1482184364296110085,招商信诺人寿保险有限公司,0.6627847258284539
1582598236647063552,1482184521620258816,招商信诺人寿保险有限公司,0.6627847258284539
1649711597649788928,1482191860389773323,上海百事通信息技术股份有限公司,0.662780903402145
1469173034668654592,1524992426459136000,尚阳科技股份有限公司,0.6627516382704378
1649711597649788928,1482194051863281666,广州市香雪制药股份有限公司,0.6627516382704378
1582598236647063552,1631112859985510400,深圳市海柔创新科技有限公司,0.6627321054684151
1599636587363303424,1482192055257137152,联通(广东)产业互联网有限公司,0.6625140234682363
1471049670871613440,1523505369165463552,广州六度共识科技有限公司,0.662486744486551
1471049670871613440,1541254101239726080,活树信息科技（东莞）有限公司,0.6623293939221127
1467797054184095744,1482194903428628481,广州丹梨信息技术有限公司,0.6622933858469193
1469967882053091328,1539456406367895553,扬州振扬信息科技有限公司,0.6622055540346038
1461534785997504512,1482194903424434206,广州丰石科技有限公司,0.6621393394054054
1649711597649788928,1482192055257137166,立邦投资有限公司,0.6621393394054054
1461534785997504512,1482194903424434205,广州丰石科技有限公司,0.6621393394054054
1469233133072285696,1482195512215076867,广东快乐种子科技有限公司,0.6620365445573403
1467797054184095744,1482194903428628490,广州昌钰文化有限公司,0.6620150757212605
1461648125990141952,1482195175148224513,广州艾力彼管理顾问有限公司,0.6619593321730375
1461648125990141952,1482195175148224512,广州艾力彼管理顾问有限公司,0.6619593321730375
1469173034668654592,1482195512210882569,广东联邦车网科技股份有限公司,0.6619265824030566
1649711597649788928,1482196280712232975,北京合瑞阳光医药科技有限公司,0.661901734717904
1468110505502703616,1482194288887595016,广州市倍儿行科技有限公司,0.661893446310845
1649711597649788928,1482192783140847616,广州翼拍联盟网络技术有限公司,0.6617168803391459
1649711597649788928,1482192783140847617,广州翼拍联盟网络技术有限公司,0.6617168803391459
1462717242717372416,1482191860389773326,三福服饰有限公司,0.6616483734118066
1461534785997504512,1482195642796343297,福建新时颖电子商务有限公司,0.661644598217153
1461534785997504512,1482195868789637127,福建新时颖电子商务有限公司,0.661644598217153
1469241606338117632,1482196280712232987,佰聆数据股份有限公司,0.6616250195910874
1469241606338117632,1482196338836897804,佰聆数据股份有限公司,0.6616250195910874
1469241606338117632,1482196338836897802,佰聆数据股份有限公司,0.6616250195910874
1469241606338117632,1482196280712232985,佰聆数据股份有限公司,0.6616250195910874
1479478335108153344,1482194288887595016,广州市倍儿行科技有限公司,0.6615788607639826
1461534785997504512,1482196338836897804,佰聆数据股份有限公司,0.6615134436653277
1461534785997504512,1482196280712232987,佰聆数据股份有限公司,0.6615134436653277
1461534785997504512,1482196280712232985,佰聆数据股份有限公司,0.6615134436653277
1461534785997504512,1482196338836897802,佰聆数据股份有限公司,0.6615134436653277
1479478335108153344,1482184521620258821,远成物流股份有限公司,0.6614262072812848
1468079045689344000,1482195512215076867,广东快乐种子科技有限公司,0.661417656412587
1468108701696131072,1482185135670558725,腾讯音乐娱乐科技(深圳)有限公司,0.6613930684680374
1462717242717372416,1567747885691437056,广州粤烽泰卓贸易有限公司 ,0.6613473359683524
1469967882053091328,1523505369165463552,广州六度共识科技有限公司,0.6612663366844178
1469967882053091328,1482194903428628490,广州昌钰文化有限公司,0.6611965237535165
1468148406491938816,1541254101239726080,活树信息科技（东莞）有限公司,0.6611909680206594
1479478335108153344,1482192126040211457,荟才环球企业咨询(北京)有限公司,0.6610643768580955
1479478335108153344,1482192126040211458,荟才环球企业咨询(北京)有限公司,0.6610643768580955
1461648125990141952,1555102215444758528,佛山市格来德小家电有限公司,0.6609918205509232
1461648125990141952,1482192783140847623,广州迅羽通信技术有限公司,0.6609423374200448
1461648125990141952,1482194903416045583,广州经传多赢投资咨询有限公司,0.6608885536446241
1479478335108153344,1523505369161269249,广州六度共识科技有限公司,0.6608727696374145
1469173034668654592,1482195359525634048,广东易积网络股份有限公司,0.6608536231706121
1470203287771938816,1482194288887595016,广州市倍儿行科技有限公司,0.6606325804230855
1470203287771938816,1567747885691437056,广州粤烽泰卓贸易有限公司 ,0.6606014873057026
1470203287771938816,1539456406367895552,扬州振扬信息科技有限公司,0.6605745130936339
1470203287771938816,1539449854449811456,苏州易康萌思电子商务有限公司,0.6605745130936339
1469967882053091328,1524956737138982912,广东迈科医学科技股份有限公司,0.6604179523562375
1469241606338117632,1482183390651351040,中经汇通电子商务有限公司,0.6603978165948674
1631135062105915392,1482183390651351040,中经汇通电子商务有限公司,0.6603978165948674
1469967882053091328,1523505369161269249,广州六度共识科技有限公司,0.6603795213168979
1467797054184095744,1522088865735770113,广州棒谷科技股份有限公司,0.6603460935790694
1461534785997504512,1482185263353561088,苏州百捷信息科技有限公司,0.6602951135677512
1461534785997504512,1482185263349366791,苏州百捷信息科技有限公司,0.6602951135677512
1463081637842649088,1482185135670558725,腾讯音乐娱乐科技(深圳)有限公司,0.6602597236568333
1467792600214929408,1540226891166908416,北京优品尚兴科技有限公司广州分公司,0.6602450315621023
1467797054184095744,1482191940312236047,链链好车融资租赁(广州)有限公司,0.6602156414172609
1461648125990141952,1482185135670558722,网易(杭州)网络有限公司,0.6600758313082508
1468114577727291392,1482192055257137152,联通(广东)产业互联网有限公司,0.6600164028193456
1461648125990141952,1482194394982514692,广州融山信息科技有限公司,0.6598814279629696
1599636587363303424,1482196280712232987,佰聆数据股份有限公司,0.6598196108344282
1599636587363303424,1482196338836897802,佰聆数据股份有限公司,0.6598196108344282
1599636587363303424,1482196280712232985,佰聆数据股份有限公司,0.6598196108344282
1599636587363303424,1482196338836897804,佰聆数据股份有限公司,0.6598196108344282
1462717242717372416,1524992426459136001,尚阳科技股份有限公司,0.6598095099416168
1649711597649788928,1482185263353561096,施德朗(广州)电气科技有限公司,0.6597705983232168
1649711597649788928,1482185263353561097,施德朗(广州)电气科技有限公司,0.6597705983232168
1469233133072285696,1482195175144030213,广州百田信息科技有限公司,0.6597561886025338
1469233133072285696,1482195175144030215,广州百田信息科技有限公司,0.6597561886025338
1463080366905622528,1482195359529828368,广东省国际工程咨询有限公司,0.6596334121371457
1471049670871613440,1539449854449811456,苏州易康萌思电子商务有限公司,0.6596329727703761
1471049670871613440,1539456406367895552,扬州振扬信息科技有限公司,0.6596329727703761
1472869555029278720,1482195175144030215,广州百田信息科技有限公司,0.6595396550875954
1472869555029278720,1482195175144030213,广州百田信息科技有限公司,0.6595396550875954
1467797054184095744,1539456406367895553,扬州振扬信息科技有限公司,0.6594013599610217
1467797054184095744,1482195512210882569,广东联邦车网科技股份有限公司,0.6591262131347297
1461659304984707072,1482196338832703503,阿里巴巴(中国)有限公司,0.6589020150123533
1479478335108153344,1482194903428628490,广州昌钰文化有限公司,0.6588430106666169
1461648125990141952,1482194394978320394,广州深声科技有限公司,0.6588045044720501
1469967882053091328,1482195512210882569,广东联邦车网科技股份有限公司,0.6587911119118403
1461659304984707072,1523853950648975361,广州市汇聚支付电子科技有限公司,0.6587862487742211
1582598236647063552,1540226891166908416,北京优品尚兴科技有限公司广州分公司,0.6587442339631155
1468110505502703616,1482194288887595018,广州市倍儿行科技有限公司,0.6587343575821022
1468110505502703616,1482194288887595017,广州市倍儿行科技有限公司,0.6587343575821022
1470313042016337920,1526834259040534528,广州市凝新信息科技有限公司,0.6586985345626243
1468110505502703616,1523853950653169665,广州市汇聚支付电子科技有限公司,0.6586915723798804
1467789372454731776,1482194903424434218,广州多泽信息技术有限公司,0.6586668182756646
1467789372454731776,1482194903424434217,广州多泽信息技术有限公司,0.6586668182756646
1649711597649788928,1522088865735770113,广州棒谷科技股份有限公司,0.6585804967315707
1461648125990141952,1482192311986290688,贵州广思信息网络有限公司,0.6585709867241526
1469967882053091328,1523853950648975361,广州市汇聚支付电子科技有限公司,0.6585052481366931
1470307844552261632,1482195175144030215,广州百田信息科技有限公司,0.6584997128009934
1470307844552261632,1482195175144030213,广州百田信息科技有限公司,0.6584997128009934
1468079045689344000,1482195512210882569,广东联邦车网科技股份有限公司,0.6583990392453877
1470313042016337920,1482184521620258821,远成物流股份有限公司,0.6583006481955329
1461648125990141952,1482191731536560128,深圳市爱德数智科技股份有限公司,0.658291804027809
1461648125990141952,1551808344774279168,广州稷生科技有限公司,0.6582792991489838
1462717242717372416,1523853950653169665,广州市汇聚支付电子科技有限公司,0.6582427809760154
1469173034668654592,1482194903428628481,广州丹梨信息技术有限公司,0.6581994530581503
1645422304206913536,1482185135670558725,腾讯音乐娱乐科技(深圳)有限公司,0.6579436546302896
1461648125990141952,1482196087983964180,贝壳找房(北京)科技有限公司,0.6579374173236523
1468148406491938816,1542028331946475520,京易无忧（广东）电子商务有限公司,0.6579129106366366
1467797054184095744,1482194288887595016,广州市倍儿行科技有限公司,0.6579018094954955
1467797054184095744,1482194288887595018,广州市倍儿行科技有限公司,0.6578704894593463
1467797054184095744,1482194288887595017,广州市倍儿行科技有限公司,0.6578704894593463
1463080366905622528,1482194903424434218,广州多泽信息技术有限公司,0.657787853007216
1463080366905622528,1482194903424434217,广州多泽信息技术有限公司,0.657787853007216
1461601893229920256,1482185135670558725,腾讯音乐娱乐科技(深圳)有限公司,0.6577841609264218
1470203287771938816,1482194288887595017,广州市倍儿行科技有限公司,0.6576079832383797
1470203287771938816,1482194288887595018,广州市倍儿行科技有限公司,0.6576079832383797
1468114577727291392,1482185135670558723,同溢堂药业有限公司,0.657579329340175
1468114577727291392,1482185135670558724,同溢堂药业有限公司,0.657579329340175
1462717242717372416,1541254101239726080,活树信息科技（东莞）有限公司,0.6575369104265554
1470313042016337920,1482195175148224520,广西金数盾信息科技有限公司,0.657526346563638
1470313042016337920,1482195175148224521,广西金数盾信息科技有限公司,0.657526346563638
1461648125990141952,1482183448507580417,中国联合网络通信有限公司广东省分公司,0.6574037049547379
1461648125990141952,1482183448507580421,中国联合网络通信有限公司广东省分公司,0.6574037049547379
1470313042016337920,1524992426459136003,尚阳科技股份有限公司,0.6573993802915754
1599636587363303424,1482195175144030215,广州百田信息科技有限公司,0.6573975343435262
1599636587363303424,1482195175144030213,广州百田信息科技有限公司,0.6573975343435262
1461648125990141952,1482188020961640449,深圳虾皮信息科技有限公司,0.6571680519649569
1461648125990141952,1482185488751263747,深圳虾皮信息科技有限公司,0.6571680519649569
1461648125990141952,1482188020957446148,深圳虾皮信息科技有限公司,0.6571680519649569
1461648125990141952,1482185488751263749,深圳虾皮信息科技有限公司,0.6571680519649569
1469967882053091328,1482196338832703503,阿里巴巴(中国)有限公司,0.6571120833964839
1467797054184095744,1523505369165463552,广州六度共识科技有限公司,0.6570087990384602
1461648125990141952,1482185263349366788,索菲亚家居股份有限公司,0.6567836644038675
1470313042016337920,1567747885687242752,广州粤烽泰卓贸易有限公司 ,0.6567708660474179
1470203287771938816,1539456406367895554,扬州振扬信息科技有限公司,0.6567360328573122
1469233133072285696,1482192055257137152,联通(广东)产业互联网有限公司,0.6567026823093955
1468148406491938816,1482194288887595016,广州市倍儿行科技有限公司,0.6565892721618182
1468148406491938816,1524992426459136001,尚阳科技股份有限公司,0.6565524105239793
1469241606338117632,1482192055257137152,联通(广东)产业互联网有限公司,0.6565213761466239
1462717242717372416,1523853950653169664,广州市汇聚支付电子科技有限公司,0.6564941743137233
1599636587363303424,1524992426459136003,尚阳科技股份有限公司,0.6564593155218006
1479478335108153344,1482194288887595017,广州市倍儿行科技有限公司,0.6564483253470712
1479478335108153344,1482194288887595018,广州市倍儿行科技有限公司,0.6564483253470712
1461534785997504512,1482191940312236044,嫚熙控股(广州)有限公司,0.6564012434006962
1461534785997504512,1482191940312236043,嫚熙控股(广州)有限公司,0.6564012434006962
1461534785997504512,1482194903424434210,广州芳禾数据有限公司,0.6562735169143511
1461534785997504512,1482194903424434212,广州芳禾数据有限公司,0.6562735169143511
1468148406491938816,1482194903420239882,广州华研文化传播有限公司,0.6562280474876477
1630818546172952576,1482183390651351040,中经汇通电子商务有限公司,0.6561722452066535
1461534785997504512,1482196280712232974,北京互联企信信息技术有限公司,0.6561141325359962
1461534785997504512,1482196280712232973,北京互联企信信息技术有限公司,0.6561141325359962
1631135062105915392,1482196338836897804,佰聆数据股份有限公司,0.6560599951591922
1631135062105915392,1482196338836897802,佰聆数据股份有限公司,0.6560599951591922
1631135062105915392,1482196280712232987,佰聆数据股份有限公司,0.6560599951591922
1631135062105915392,1482196280712232985,佰聆数据股份有限公司,0.6560599951591922
1467789372454731776,1482195512215076867,广东快乐种子科技有限公司,0.6559939480887611
1479478335108153344,1539456406367895553,扬州振扬信息科技有限公司,0.6559573510724879
1649711597649788928,1482194457225986068,广州茂建药业有限公司,0.6556847375462116
1649711597649788928,1482194457225986067,广州茂建药业有限公司,0.6556847375462116
1467790182290948096,1482185135670558725,腾讯音乐娱乐科技(深圳)有限公司,0.6554073239700344
1461648125990141952,1482194903420239901,广州华多网络科技有限公司,0.6553185480319756
